"Geneid","log2FC_T20","padj_T20","log2FC_T26","padj_T26"
"Cvel_10569",8.07855148337982,2.04629221826068e-11,10.973516159311,2.91117960971695e-13
"Cvel_19242",3.94451869031463,1.69226412235486e-10,10.9720616233224,2.9603957096394e-39
"Cvel_9759",5.8368388987276,1.67857440237992e-21,10.9574980920134,9.6174414526873e-16
"Cvel_13979",7.63492979315338,9.37433627590104e-14,10.955963903281,2.14327637570565e-18
"Cvel_23164",5.88275345198306,7.45806732043734e-18,10.9290934851138,1.73357972828258e-14
"Cvel_19659",8.73851947989475,3.7149530348698e-14,10.9138916269422,7.00667614086886e-18
"Cvel_11202",6.18040006183992,3.52292969907911e-16,10.9096511994681,9.68083362756106e-14
"Cvel_15286",8.89048687444285,2.94203310095292e-09,10.9057196792777,7.08769515467135e-16
"Cvel_17655",3.0840550782109,0.00811274667754932,10.8828146063432,8.77548213753776e-18
"Cvel_22104",4.6618120561151,2.89170289880132e-09,10.874961901325,1.96480641900704e-43
"Cvel_1217",4.49841730275161,3.39380246084963e-09,10.8702989417292,3.1550462843562e-17
"Cvel_17205",8.01123093939387,3.59470718788891e-92,10.8696492900997,1.50022431293112e-38
"Cvel_21729",4.45266442704038,4.28428220249529e-12,10.8580861124761,1.39990812256153e-15
"Cvel_12957",4.13600334860009,5.28882935113378e-08,10.8580598964479,1.39228287420901e-23
"Cvel_22608",3.34348982116868,0.0110371758994837,10.8564778944541,2.41156720044625e-17
"Cvel_13082",9.65261959201416,1.99980634605797e-13,10.8552649334941,4.43616486256081e-18
"Cvel_34368",3.73274853499473,4.03929358850881e-09,10.8424736957864,5.56690315330899e-35
"Cvel_8061",4.88460158984223,5.76647957632534e-08,10.8290405756041,5.80421476620472e-18
"Cvel_9999",4.20477483227887,5.93219432598939e-16,10.8276241127917,1.89637769443473e-23
"Cvel_32144",5.63898552201369,2.49302118982026e-11,10.8249572603987,1.85670698401007e-12
"Cvel_7773",5.71059932026595,2.23619680484086e-24,10.818295092162,6.24763438321229e-74
"Cvel_19533",8.30439326135695,4.31186969779566e-44,10.815300630952,2.49836503029394e-23
"Cvel_34320",4.28791765308777,2.08960771049037e-11,10.8119482441687,1.59322103991822e-17
"Cvel_2512",9.50474322803436,5.09405500717162e-71,10.811167837647,6.96000124875472e-39
"Cvel_23717",10.8084666477698,5.96521268589871e-34,9.0593351141455,3.26779471688611e-36
"Cvel_8559",9.18909945547678,2.41263419643508e-10,10.8082976981174,6.53008723875922e-12
"Cvel_900",3.68690955011395,0.000151233396834595,10.7908605153799,3.35697325756728e-12
"Cvel_21892",10.7905961105629,7.5649240072707e-17,6.87750321077507,1.5158768961942e-26
"Cvel_18363",4.2495710988648,1.06170142862008e-14,10.7779173286751,1.36828437348189e-22
"Cvel_25883",3.08456654442599,0.0103688812059525,10.7724542845595,5.08492411468683e-11
"Cvel_21554",10.7663538713963,1.79710694500837e-43,9.32520972554008,1.35825089090652e-51
"Cvel_10812",10.7545536750082,3.42178026954254e-17,8.3062970189511,4.25497744747017e-41
"Cvel_6695",3.70892238007081,2.21983877995587e-11,10.7508934536259,9.00049051885295e-21
"Cvel_25099",3.61987065437903,2.99125314229435e-11,10.7376042076206,5.97618981541862e-23
"Cvel_7939",4.54375576157555,1.05066327953054e-11,10.7366506799675,6.24308239310351e-17
"Cvel_3899",4.00927679771237,6.25056094103525e-10,10.7341439732918,9.55083348075246e-17
"Cvel_26676",10.7311832855839,1.38474056186609e-16,7.2517950989788,2.52237656326902e-15
