"Geneid","log2FC_T20","padj_T20","log2FC_T26","padj_T26"
"Cvel_22098",-7.72790006298209,3.94690521874484e-05,-8.06173918964301,6.80484433404333e-08
"Cvel_26328",-7.45865922013947,0.000189114744247715,-8.06160441217326,5.40290742425533e-08
"Cvel_19866",-8.04779617676671,1.77604210890529e-97,-7.37028112308865,3.35834350068347e-93
"Cvel_7897",-4.82967275623509,0.00111163076729763,-8.04187730223062,1.32074828312591e-07
"Cvel_11934",-6.67004923678372,0.00522941080648195,-8.04101427826822,9.58363093352949e-08
"Cvel_11758",-8.03419159485253,1.30365384647946e-25,-7.81111436203025,1.68166967133719e-48
"Cvel_14165",-8.02877303338361,3.72149002913891e-06,-7.25875785253505,2.82407562294044e-05
"Cvel_12121",-5.16141606749428,0.0125396589010597,-8.01848005118464,7.84442107427797e-07
"Cvel_1123",-8.01707149559506,8.67141369108445e-06,-4.83440928587399,0.000520830636509643
"Cvel_13060",-8.01606858564382,4.89626504852149e-06,-6.01225675890409,1.40296915750462e-05
"Cvel_27976",-8.01584791227722,6.05588530721946e-06,-6.93090135009697,9.38353315481001e-08
"Cvel_22997",-7.77041194182283,3.88907194086518e-07,-7.99939206500361,6.3012571058512e-09
"Cvel_9221",-5.79337631054865,6.51238700507498e-18,-7.99596380677094,7.59804013550848e-92
"Cvel_22065",-6.74941172232255,0.00433887612408265,-7.99461742847348,2.16386477650785e-07
"Cvel_25201",-7.99440543061497,1.19985322331793e-08,-5.64097838102123,7.9759939335249e-08
"Cvel_26859",-7.16196008710311,0.000583937468268759,-7.99411925064621,2.32463925097917e-07
"Cvel_2086",-7.99236878329527,5.70176413721607e-06,-7.03293034151299,4.95066262674877e-09
"Cvel_8861",-7.99165018463194,2.98869910203172e-05,-4.18636974537325,0.0131663796669628
"Cvel_18747",-7.60933522435991,9.44735126010539e-05,-7.97647599795944,8.31031523550862e-08
"Cvel_34541",-7.96131407957689,1.312352125473e-99,-7.92240488107411,2.26672729551965e-73
"Cvel_12248",-7.15691326838375,1.24375903491844e-14,-7.94117255331542,2.66101639734523e-22
"Cvel_3459",-7.93508073990788,7.25028318660639e-06,-4.02825353005618,0.0197807714092867
"Cvel_23155",-7.9261890125923,1.36416498702995e-05,-5.81423035639872,0.00070935513841159
"Cvel_1877",-7.92597619220427,9.1921508126629e-06,-5.87772442592381,4.0241469057989e-05
"Cvel_29429",-7.92560115183365,8.07268962551536e-06,-5.20931952895824,0.00129471008310871
"Cvel_7778",-7.77332978295716,4.52652356977612e-05,-7.91919518471151,2.67008162002708e-07
"Cvel_12454",-7.01513505784735,0.00115807471877444,-7.91703438467289,1.88738911147913e-06
"Cvel_11500",-7.91515985258689,6.5052543558416e-21,-7.04618298803239,1.34492916424665e-23
"Cvel_8882",-6.69010929363897,0.00454900152594025,-7.90887342725444,3.00653876021136e-07
"Cvel_1255",-7.90637013410805,1.26157864740667e-05,-7.4886525565363,7.75020058552398e-06
"Cvel_16464",-5.88019832254931,0.000502801982899396,-7.89893572202394,1.19734199120032e-06
"Cvel_9033",-6.80064718541269,0.0037907169398451,-7.89656441463197,2.14549625339736e-07
"Cvel_19761",-6.8383361508138,1.37784301339908e-06,-7.88696799893325,2.00780968720556e-07
"Cvel_4658",-7.88653354915922,2.9602616575182e-48,-7.39096924067436,2.603624521386e-69
"Cvel_9877",-6.58944733769877,1.68162475572959e-08,-7.88382959449095,1.57189283157993e-08
"Cvel_16384",-7.88344402832863,8.64297806135585e-06,-7.84029693439645,5.1557132486814e-07
"Cvel_24205",-5.63231388202753,0.00912958247575757,-7.87370551947655,1.15711233515111e-08
"Cvel_4078",-7.12570915935478,8.39294403353399e-45,-7.86148509540344,9.79683832050874e-56
"Cvel_32967",-5.16597161800641,0.00141109663997691,-7.86049132134514,3.39972101298964e-07
"Cvel_12549",-7.85785743625745,2.48656129631223e-23,-7.11713961923623,2.30621789944901e-44
"Cvel_16895",-5.65957959867785,0.00135658013639451,-7.85169703436549,2.92768111850579e-07
"Cvel_27670",-7.84823953742107,7.8639039380968e-26,-7.26203556953915,3.19604474971898e-105
"Cvel_29389",-7.8452624239012,3.29982312507752e-05,-5.3731697139359,4.73650924874181e-06
"Cvel_29856",-3.3456919666347,0.0217212043055345,-7.84415082556762,2.7707010427608e-07
"Cvel_28296",-6.18347760804508,1.14698054747465e-15,-7.83693703027177,1.467028986079e-29
"Cvel_17773",-7.8340847366127,2.17788080023515e-05,-5.15023840793799,2.61625991848962e-06
"Cvel_12897",-7.53631607499056,5.51406357707331e-09,-7.82902818955096,1.49697741014838e-11
"Cvel_27189",-7.26709245095267,1.07002523104229e-44,-7.82614086892788,1.45244536561809e-30
"Cvel_7980",-5.85291672548073,1.29919736658105e-37,-7.78326855661354,1.05357324649276e-110
"Cvel_26032",-6.03473343272742,3.14853124951795e-06,-7.77898464911051,3.43029092560972e-07
"Cvel_18068",-5.56323926414856,0.0126300058448877,-7.77170497989569,5.42229821667765e-05
"Cvel_17208",-7.29524221131096,0.000391995803686776,-7.76355118834071,2.95097965440695e-06
"Cvel_19133",-6.17181588924776,0.000362949937873871,-7.76150765213912,1.01717703355274e-06
"Cvel_27843",-7.64570077880902,0.000139827967947329,-7.75680397060796,1.07379267930066e-06
"Cvel_1202",-7.6687191976818,1.11625657917034e-06,-7.74558871138366,5.17276479076489e-07
"Cvel_24825",-3.66875409616802,0.00522698165097973,-7.74456614967006,3.20596015727947e-11
"Cvel_3417",-7.73615483559141,0.000127644315435808,-7.64477318810262,7.1232519646702e-08
"Cvel_25560",-6.39155333721221,0.0118932983296698,-7.72956426398201,1.96120330326097e-06
"Cvel_8017",-7.71639156199669,3.17979577553889e-05,-5.56191609829832,0.000163552950593841
"Cvel_22494",-6.50390044922603,7.40086702888247e-24,-7.71054791585405,6.61517727040977e-35
"Cvel_18546",-6.56010262351287,9.30276385353564e-06,-7.69908793925097,6.23554800407651e-07
"Cvel_28520",-7.68736497978936,1.65060194780627e-18,-6.93593387617072,8.3387827441294e-23
"Cvel_18272",-7.68236068846932,5.14543079007183e-05,-7.30739070957592,8.83743627625579e-06
"Cvel_17225",-6.8451569483825,0.00250679631525495,-7.67533868734076,4.08854686826862e-06
"Cvel_17366",-7.67502321433311,3.43714937870491e-05,-6.3186552796497,3.97574964873455e-06
"Cvel_4961",-6.93191387958559,0.00188046538947525,-7.6733845650183,1.54015584366174e-06
"Cvel_4099",-7.67037773619634,9.0007544014647e-54,-7.58342978806264,1.66892885127623e-17
"Cvel_19018",-7.66076575152684,1.14886797697499e-08,-7.66239425629371,1.86732616342302e-19
"Cvel_14167",-7.49310870234957,0.000125894054966839,-7.66071051006921,3.37367076292632e-06
"Cvel_27231",-7.65835870913303,5.24562148387574e-05,-4.13128749430817,0.0121930153851694
"Cvel_5114",-7.24664092173333,0.000377158654689584,-7.64989302691418,1.03182521321308e-06
"Cvel_22638",-5.39779570429562,0.00456152156075839,-7.64008035177208,3.72610067024525e-06
"Cvel_17933",-6.67956746239984,5.97023906914783e-15,-7.63138998188517,1.03640899291411e-10
"Cvel_24206",-7.63064894403053,4.78607336321289e-05,-6.94259908034375,2.69479168699123e-08
"Cvel_34758",-7.63062960635529,7.53284752751937e-05,-6.55454346738783,1.30425911660885e-06
"Cvel_29291",-6.28535003061804,8.19269364484612e-05,-7.62810569487832,8.76334653197891e-06
"Cvel_16788",-7.61285916700228,6.75915215615316e-08,-5.53806849669344,0.000251505218661735
"Cvel_2067",-7.07260504785274,1.00999546714802e-19,-7.6105609148004,3.55782879098368e-06
"Cvel_1272",-7.60603065648871,6.60229551469188e-05,-6.94471951481909,0.000106613081721524
"Cvel_14878",-7.60111823613245,5.81046342246949e-05,-7.07402449942918,5.8738732591198e-05
"Cvel_28475",-5.33190330213631,0.00670548343125363,-7.59277659330535,7.60577100562503e-06
"Cvel_23094",-7.58721523170329,0.000108746726860609,-7.05195167893976,3.97813364745174e-05
"Cvel_5793",-7.58202279806589,1.06846890354424e-89,-4.10737293524582,5.38397480779199e-10
"Cvel_6182",-7.5786212818923,1.03445699944939e-06,-3.57416856105357,0.000256198128061621
"Cvel_9279",-7.56484889662487,0.000114214803940759,-4.35178502305915,5.7112290037909e-11
"Cvel_32196",-7.55414899266472,5.69871887057684e-23,-3.42442003013632,0.0160794455882945
"Cvel_22737",-7.55397945957659,1.75319934124844e-13,-7.15886977789992,3.60472133301086e-29
"Cvel_26611",-5.4165010687355,0.00515908078692654,-7.5524654676461,1.66580532212359e-06
"Cvel_6391",-7.54038626084073,8.42309076027551e-36,-6.22817562156152,2.42265529113183e-69
"Cvel_174",-5.00628572575901,0.0151596590379836,-7.53569861972721,2.61250748572241e-06
"Cvel_7273",-7.52795133885826,9.69182134153973e-05,-7.23152979112916,1.47451645480901e-05
"Cvel_733",-7.1663827417262,0.00072740232672575,-7.52729401592075,2.94352234823217e-06
"Cvel_29998",-7.20761282782283,0.000649630809739403,-7.51346282224373,1.19265412460148e-05
"Cvel_24958",-7.51331272683369,0.000192235314649206,-6.50574233700921,5.70041601943993e-07
"Cvel_16611",-7.51029565872848,3.6754997401092e-10,-6.86588462367019,2.05575161035956e-09
"Cvel_8216",-5.82602964193642,1.91600136789117e-09,-7.51016044988025,6.44903118142098e-06
"Cvel_25660",-7.48947526915402,0.000163649457470745,-7.27316127014703,1.91720002102345e-05
"Cvel_11501",-6.4894391925901,9.15891986912422e-30,-7.48279004509308,2.25228533853421e-51
"Cvel_26858",-7.46511306327712,1.70573714474689e-08,-7.47982903501746,2.40350943267485e-18
"Cvel_31199",-7.4717930842606,0.000158314939852459,-2.88508541318548,0.00115780650535105
"Cvel_4072",-7.46638618425151,0.000117295328616763,-6.81861950371596,5.07246658624041e-06
"Cvel_2082",-7.02387626904396,8.98629482646524e-26,-7.465726225426,7.12985936521437e-44
"Cvel_8137",-7.46018577396782,0.000142428570835622,-7.10096115943556,5.58453126817583e-05
"Cvel_13775",-6.22532962489433,0.00119899873467154,-7.45701576020173,5.09665238661775e-06
"Cvel_16820",-7.45513571758131,1.15479761135827e-08,-4.43602095663247,8.77933210393692e-06
"Cvel_29997",-6.57672745979195,1.47710185127018e-05,-7.45202116486637,1.73077780708499e-07
"Cvel_18291",-7.44317384944728,0.000413889967405273,-7.42454537041078,6.19568520285039e-06
"Cvel_21904",-7.4423013734195,0.000141950393009407,-5.70100449164684,7.95886723919349e-05
"Cvel_24806",-7.43922300665734,2.14745410420412e-24,-6.70942622499476,1.52951662138899e-27
"Cvel_22460",-7.4384215505951,7.47292262290575e-22,-4.38250889447805,1.25999065376335e-26
"Cvel_13718",-7.43720305017971,2.74259359483545e-43,-7.18429218410405,1.43137995715287e-15
"Cvel_17165",-7.15161061118383,5.32688976961229e-51,-7.43571763078511,6.76244925996941e-42
"Cvel_13294",-7.41682978728983,6.42358621358755e-09,-4.32975399820394,1.60608209046738e-06
"Cvel_8887",-7.2456331346235,0.000469346261450026,-7.39700919317301,1.12445177958262e-05
"Cvel_14689",-7.39385527377763,0.000298840119377092,-7.36004635844751,2.46272280213195e-05
"Cvel_1443",-7.39021545878047,0.000269283976493949,-2.97445943366509,0.00912264880585595
"Cvel_14164",-7.3820939225913,0.000190335478847117,-7.33426968135546,3.22495182942847e-05
"Cvel_9139",-4.19687702787358,0.0455609727808178,-7.38032269866366,5.31847458751488e-06
"Cvel_12000",-7.37886538184055,0.000337528973100519,-6.31690454247434,1.26844883066972e-05
"Cvel_15711",-7.37052986161361,0.000243664974776452,-3.31606180191826,0.00704396681924334
"Cvel_22834",-5.68212006782002,0.0014517006528285,-7.36204478815625,1.04951523581091e-05
"Cvel_18975",-7.3572038298535,0.000413459789395542,-6.60798136630345,0.000556079741365263
"Cvel_29981",-7.23421150289635,1.48858627784088e-10,-7.35548468673647,5.11495581746587e-06
"Cvel_9903",-7.34878922882295,0.00023369268397391,-6.22361251182558,0.00249657977300403
"Cvel_7816",-6.28866047337126,3.06539515436668e-110,-7.3472381187382,1.3632645051524e-119
"Cvel_10898",-7.33458759516309,3.95618161640371e-10,-5.94574503813609,1.5032243018091e-06
"Cvel_24767",-7.32955615301907,0.000338788821516207,-7.11208992813728,4.91441023448495e-05
"Cvel_13372",-6.33952011303172,4.50441672904999e-13,-7.32868837167552,5.33907733905688e-33
"Cvel_5758",-7.31245302611353,1.14180021923337e-71,-7.02825517849461,3.562524599342e-33
"Cvel_23415",-6.84162945589323,0.0024941404609298,-7.31019549435743,2.4366756875791e-05
"Cvel_34961",-7.30576118396318,2.61569165648903e-14,-6.20791426621551,3.89434077110665e-08
"Cvel_25808",-7.29134036415588,0.000327874373884103,-6.2811248155686,0.00213067147680353
"Cvel_22091",-7.28182562034447,4.02131623244454e-08,-3.98092208174407,0.00200982407482052
"Cvel_12451",-5.88227437130893,8.98480842062114e-10,-7.28084793278026,1.87847551170521e-31
"Cvel_29766",-6.69123144484227,1.46207966111807e-05,-7.27156594624484,5.2555446909389e-08
"Cvel_25729",-7.2687142444713,1.17960972297952e-07,-2.87783097713933,0.00042096442377117
"Cvel_24468",-6.31002922868779,0.0155515275240186,-7.26432896250048,1.05637325690183e-05
"Cvel_7779",-7.26009161887928,0.00044894592057527,-6.97025040166879,0.000165876145375758
"Cvel_9029",-5.71659038241374,3.92241902258573e-06,-7.24770373917027,3.68933734205532e-08
"Cvel_22881",-7.22335397955733,0.00048066345702424,-5.85470521142681,4.68884706956623e-07
"Cvel_14955",-7.20088548862632,0.000567551875331566,-4.69526659645536,7.25669868319668e-08
"Cvel_10058",-7.19936071860653,3.0292671981054e-26,-6.37318171325659,5.60284817574896e-18
"Cvel_1044",-4.64701616014263,0.00716163456892046,-7.17978337229627,3.45050954559427e-09
"Cvel_3564",-6.51405938271954,0.00886419677796879,-7.17605368295789,2.7252916465488e-05
"Cvel_29443",-6.9532934390641,0.00151543800846862,-7.17554457977823,3.86961040426747e-05
"Cvel_12021",-7.16688777026266,0.000584956852245448,-5.51726860798618,2.96491166832885e-05
"Cvel_21817",-7.16600366241898,0.00122052277931291,-4.36074073283574,2.69829569742781e-05
"Cvel_35926",-7.16544955937085,0.000767693118823795,-5.33685520444202,3.24979804415202e-05
"Cvel_25701",-7.15524930094407,1.57789212149321e-05,-6.67774028776269,9.79866756891472e-07
"Cvel_29295",-7.04775885966618,3.49122670455596e-07,-7.14707881078161,7.73295433953034e-09
"Cvel_21643",-6.3267985897583,4.33348497157382e-05,-7.14379362996775,5.85818290086112e-09
"Cvel_32617",-7.14286636894001,0.000843455153412427,-6.27160109864005,1.79209167263827e-05
"Cvel_1890",-4.31154407280878,0.00104448721356154,-7.14131463052649,7.26327950872753e-07
"Cvel_16204",-7.13929356408163,1.94703711787022e-09,-5.8292154588952,2.12650279169943e-09
"Cvel_6852",-7.13869891000889,0.000651185717369152,-6.66933699808669,0.000348681334732843
"Cvel_22831",-7.13137282684929,0.00111142310972525,-4.51884949448705,0.000413106890817006
"Cvel_13731",-6.82343471008693,0.00331614211031638,-7.12722387856549,3.40434766612196e-05
"Cvel_27188",-7.12450999372664,5.64634547578621e-21,-6.22850527234644,7.00316054358887e-20
"Cvel_7016",-7.11457178702785,0.000749757791640533,-3.56679916750627,0.00685852425644816
"Cvel_16069",-6.24641666353085,0.0186401500029705,-7.11120016695212,4.20351889929937e-05
"Cvel_26229",-6.12869299480038,7.07154944583107e-07,-7.09576055362197,1.56666885490003e-34
"Cvel_18897",-6.88758890277605,0.00216859822280306,-7.09333490970365,3.07452145706368e-05
"Cvel_26793",-7.04996960546123,2.49895180430928e-22,-7.08854579705103,1.61779914719388e-41
"Cvel_17731",-6.91123717374189,0.00252969431175378,-7.08795182659969,0.000300616440834528
"Cvel_16910",-7.06915904354666,9.22704000428979e-47,-7.07011762806019,2.47479438199657e-29
"Cvel_7780",-7.04419603459426,0.00110672219998895,-7.06983972224534,7.3252014058888e-05
"Cvel_29373",-5.01337221218115,1.23785964959825e-11,-7.06820787558014,3.85980056655496e-08
"Cvel_26037",-7.05697237396374,6.36043802676304e-07,-5.40867816536542,1.31594129297723e-09
"Cvel_27842",-5.0511568986713,0.0146896366863929,-7.04586335513805,8.46970849246443e-05
"Cvel_30309",-6.07149871462605,1.47802620857166e-85,-7.04168989166683,6.96988276253884e-38
"Cvel_25750",-4.86889665996579,0.0239936491635315,-7.03222276167513,5.22184174214798e-05
"Cvel_13500",-7.02884321558162,0.00123438844242392,-7.02758288236477,6.16652665775972e-05
"Cvel_4522",-7.01509536184248,0.00115413968873304,-6.93501156914836,0.000119346508988623
"Cvel_4079",-6.75946039850449,1.23365458681758e-32,-7.01350623111009,8.32743468123998e-30
"Cvel_16025",-7.00665809299027,1.0966362402348e-06,-5.61556667697785,1.71094148270548e-05
"Cvel_16224",-6.97788141316591,1.76727672862164e-15,-5.39723354087946,4.86648620921161e-35
"Cvel_15876",-6.97610517036392,0.00227088491295595,-4.22513653025468,1.48272692843457e-05
"Cvel_13741",-6.97166035919302,0.00185402029796302,-4.64321908136184,0.00899873307225366
"Cvel_17771",-5.7226700758183,1.21198983317769e-08,-6.96906346158512,2.60900226290282e-08
"Cvel_24703",-6.21387315793181,0.0204695038824718,-6.96174772837528,7.14426631126579e-05
"Cvel_11818",-6.95894352154993,1.00133158438245e-38,-6.63282459074625,2.9657729169768e-53
"Cvel_1201",-6.95452946224942,4.26964107527019e-28,-5.47746176104376,5.50959701235490e-09
"Cvel_29962",-4.16023417770262,0.00389754305829521,-6.94922263268562,1.83071633591175e-08
"Cvel_23747",-6.94096856629019,7.31066132045202e-26,-4.02981912960538,0.000190856865533369
"Cvel_4098",-5.84741884296766,1.09488482744362e-37,-6.93543996474872,7.67819045292416e-38
"Cvel_12289",-6.9314497479992,6.04938374540427e-10,-6.29986030890286,1.89700575762596e-16
"Cvel_29422",-5.92609568706036,2.16206897624042e-07,-6.92775983168949,3.51141155320824e-08
"Cvel_27759",-6.79857255197367,3.14047243704175e-64,-6.90687093709647,4.44644170056948e-65
"Cvel_13153",-5.81756891985205,1.64659927729813e-42,-6.90371806676884,3.15884450660467e-53
"Cvel_11502",-6.72103407953988,5.12143444877211e-62,-6.89779250044598,5.23116882902676e-83
"Cvel_13262",-6.52638337934074,1.2546240807539e-05,-6.8930073416729,4.58769917511848e-07
"Cvel_22832",-6.8853001908887,0.0020277830453598,-4.27083848457661,0.0143793877045269
"Cvel_11064",-6.87298746045688,6.83613354794597e-20,-4.54958666519399,8.61192373802219e-05
"Cvel_33824",-6.8629914489701,1.69674567029671e-94,-5.71174513984804,1.26420628133591e-43
"Cvel_7721",-6.3798992553883,7.96691387302205e-111,-6.85571625125359,9.96931894537834e-83
"Cvel_6547",-3.43995066957405,1.32158204406901e-21,-6.85299926791772,2.46799262958294e-68
"Cvel_2938",-6.84894633027384,0.00249705933917565,-6.84320848998856,0.000131663890017296
"Cvel_4186",-6.84036651163252,6.18874809294332e-22,-4.95072700075075,1.27625132325406e-10
"Cvel_5192",-6.8337770056513,1.32751320553889e-49,-6.72694021555582,1.79952575484214e-16
"Cvel_18953",-6.83114064457674,2.2480875125264e-21,-6.71231460613853,2.26783783229964e-23
"Cvel_28411",-5.8191923236308,2.30188320575785e-09,-6.81404879452314,9.24699228014087e-19
"Cvel_8209",-6.53471639697204,1.94278556211216e-12,-6.80845997555981,2.70949410506015e-09
"Cvel_20060",-6.37230105296491,4.01670793036293e-36,-6.77489214234374,9.61619457521985e-46
"Cvel_9392",-3.22946825236677,0.00895616020237356,-6.77468961570895,8.33833598148554e-13
"Cvel_1269",-6.48742365725136,1.59073464485128e-05,-6.77045401125697,0.000264368964657629
"Cvel_16701",-6.75184317832712,0.00442769687898292,-5.68783771080743,0.000158044348709449
"Cvel_20456",-6.75159392560679,1.32185992862165e-11,-5.0491843458912,0.00468353594663786
"Cvel_13122",-6.74924233641035,0.000223811943420299,-3.85626681797912,0.000298475413424246
"Cvel_23931",-6.74008704512233,0.000113933298980238,-6.70636830270888,1.16327323256532e-07
"Cvel_10939",-6.73604298556688,0.000144639551238422,-6.34283177292361,9.55320448766122e-07
"Cvel_4032",-6.70547240494406,0.00481874770968315,-3.72535246325089,0.00144067370129797
"Cvel_18186",-6.69604316869566,1.3407068257079e-10,-4.53291885905921,5.50908224701247e-07
"Cvel_898",-4.83513772896163,3.72067057895301e-05,-6.69393468091751,5.8666218610232e-11
"Cvel_6961",-6.52487858462169,5.02423086813189e-95,-6.69171229970221,7.57277969047117e-40
"Cvel_21650",-4.8080213003722,0.00461502959153003,-6.68782396237173,1.3955632724843e-16
"Cvel_15328",-5.16674015029602,2.15990319994552e-09,-6.67371789363953,9.1159806870213e-10
"Cvel_13527",-5.24869623903277,6.03619909175823e-50,-6.67147460852395,2.74968924471807e-84
"Cvel_32935",-6.49052809312649,0.000151685536638019,-6.66180405117033,1.30700430257038e-05
"Cvel_18090",-4.49140002428501,5.60482592611641e-27,-6.64354285584327,4.83616126082447e-60
"Cvel_27232",-5.96113709292938,0.00352631542145132,-6.62560233805524,0.00040723634482572
"Cvel_19269",-4.4003152848461,0.035472171283815,-6.61580436689952,2.92374184570112e-07
"Cvel_28435",-6.06429058525337,5.10146450926966e-18,-6.61124628420323,1.20117731391796e-76
"Cvel_23900",-6.60978296602186,1.15376039186031e-17,-6.40024804864092,5.69753451813362e-21
"Cvel_8605",-6.19632471712042,1.11364638326749e-12,-6.6039215551753,1.27503166607932e-24
"Cvel_25427",-6.60003682745138,1.48600227441341e-08,-6.30401592492125,6.18855879428609e-15
"Cvel_28165",-6.59845365735527,0.00658141188218645,-6.39513005764411,5.74458971391482e-06
"Cvel_35187",-6.59683423209235,9.18993914321755e-06,-6.37853660107954,5.18796688362844e-06
"Cvel_15186",-6.55865345401479,0.000441145205187246,-4.73861693852966,0.00740711053930514
"Cvel_23228",-6.54455534842324,2.83001942040526e-06,-5.76254371238586,4.2881359766198e-09
"Cvel_17746",-6.53381211040354,1.90175732217225e-09,-5.11468584070155,8.83754332915751e-06
"Cvel_27760",-6.51721413496807,8.8414578103314e-66,-6.48698357258487,8.20863095989018e-181
"Cvel_22528",-6.49878471892373,0.00013374784264161,-5.93324884820653,0.00106622754756795
"Cvel_2227",-6.49412153840711,0.000483234033371775,-3.86686308189182,0.0353705082846948
"Cvel_18439",-6.4838176281926,2.1796372042484e-24,-5.11734967834428,1.74677467528291e-11
"Cvel_19615",-6.47172401770713,2.0352637133247e-20,-5.73080003297161,7.42151509635403e-16
"Cvel_10168",-6.4499722762798,1.26483746205548e-32,-5.03440903656147,1.03441963635471e-48
"Cvel_9906",-5.42908360833463,9.0469897319356e-11,-6.44686028377149,2.09069648012984e-34
"Cvel_14121",-5.43997830252392,7.4453446508945e-06,-6.4431137567532,1.87455959295704e-06
"Cvel_12123",-6.42940405248621,0.00086319363222088,-4.63974460194384,0.000259868941917479
"Cvel_3357",-4.14568978746547,0.00356714405225747,-6.40765074198235,1.61272286534162e-11
"Cvel_14872",-6.40649403134812,1.83332981644966e-06,-5.93904467577947,7.45784095960175e-07
"Cvel_36007",-5.18291715380547,6.35054130934278e-09,-6.3980731191737,5.3489417594745e-27
"Cvel_5975",-5.68641200262531,1.58158963968032e-11,-6.39744031574883,2.56299916812848e-26
"Cvel_4282",-6.38609262524639,0.000773869996880035,-5.36531845655884,0.000751843195293027
"Cvel_6599",-6.37136027443132,5.1051520434659e-05,-6.36890576506741,1.26031751729792e-06
"Cvel_19614",-6.18191226607064,4.12834999013794e-12,-6.36775900184881,1.52702603972546e-21
"Cvel_16400",-6.35769664380673,0.00010860757896451,-4.39151000916565,2.21794245922718e-08
"Cvel_15503",-6.26394372039083,1.86686990225871e-61,-6.34988846836988,3.82303182787089e-78
"Cvel_13971",-6.34931896905475,5.0718101603042e-07,-4.89853642985804,1.34793035032199e-12
"Cvel_16476",-6.33759687945649,0.000132161364028431,-6.00619626439893,1.68430115032117e-05
"Cvel_35932",-6.32179048742483,4.42481082685902e-44,-6.02245619704911,3.48992898435703e-39
"Cvel_3604",-6.31790079663947,0.000937787695185354,-4.7922397853572,8.85564524251517e-07
"Cvel_22658",-5.65986057060188,3.88944232345965e-08,-6.31712273494578,9.6062145757061e-13
"Cvel_4737",-6.29391734900686,3.92994438513368e-12,-6.24071208044043,7.52796425620781e-22
"Cvel_12287",-6.27705418722568,3.17338211770599e-29,-5.86708386262203,5.21276633826428e-10
"Cvel_7777",-5.1899019755802,2.80755938085698e-09,-6.27295513443929,1.84705439048901e-08
"Cvel_15778",-6.2552864352566,0.00175458042797506,-5.99027700610781,2.90478593258679e-05
"Cvel_23739",-6.23577114208353,4.87274319977802e-21,-4.45320642150633,1.39941064424927e-10
"Cvel_719",-6.23048899645143,6.80597789890471e-67,-6.1970578030171,2.80142164343587e-94
"Cvel_2200",-5.9585961210286,2.12718063624985e-233,-6.22112097522984,4.27516826786394e-77
"Cvel_29421",-6.2142450199272,0.000174348172348833,-3.64385532811414,5.63944873392592e-06
"Cvel_15145",-3.74668834310144,1.83043253092384e-18,-6.18914842545878,1.00349842271259e-24
"Cvel_17233",-6.18764489247545,0.000262329804958972,-5.66332701296401,1.14661323634867e-17
"Cvel_21195",-6.18423309001216,0.000319070238515385,-6.12807542076524,3.93099730761235e-08
"Cvel_5732",-3.98240157580112,7.49042547426228e-16,-6.17033204256951,1.42527207457601e-18
"Cvel_983",-3.99552371978522,7.80469680580863e-14,-6.13480996018242,2.64237832604569e-58
"Cvel_9065",-6.07228884860846,0.0289085442460263,-6.13126485496649,0.000159057189794883
"Cvel_720",-4.90826449639273,1.26461655347614e-33,-6.12069570234733,8.08630987052416e-112
"Cvel_28080",-4.37352949191017,6.03377606436685e-13,-6.11804371850657,8.55646525210939e-54
"Cvel_33873",-6.0881031622002,9.67171239047872e-06,-5.67922155435545,4.09534703691248e-06
"Cvel_8073",-4.12153570224006,1.49115256813313e-05,-6.06322311412012,8.62243304984839e-05
"Cvel_6066",-4.8704525314194,2.02909761475733e-10,-6.03011574509008,3.68150978230787e-63
"Cvel_3929",-5.80110489322194,1.46582308155836e-16,-6.02608297301804,2.23173265621234e-16
"Cvel_9905",-5.99791117852424,0.000444955632074712,-5.22177299815915,0.00128283846400065
"Cvel_17020",-5.9735019250166,0.00060373590836504,-4.81074202980371,0.0017044650408866
"Cvel_10057",-5.97008991933828,2.53881009340709e-47,-5.23285166279782,1.03849789019337e-25
"Cvel_27671",-4.86175045658093,2.90353033438279e-26,-5.96369012884206,1.45426865676831e-27
"Cvel_16455",-5.92757418482768,2.01071282010647e-23,-4.77547271590901,5.85305870172725e-22
"Cvel_21500",-5.35655141183006,1.16492598219534e-53,-5.9169906810747,1.73948235344786e-143
"Cvel_32636",-5.90070242967686,6.83072866926081e-11,-4.59174319859874,9.01557052402148e-06
"Cvel_10418",-5.88364211954613,0.000548700283287255,-3.72576469467314,0.000376399108203203
"Cvel_13817",-5.88188504357167,5.28826992963797e-43,-5.81662769077349,2.49618837758664e-43
"Cvel_36551",-5.87101550073005,4.93676154784977e-11,-4.97136062587167,1.85368789827033e-31
"Cvel_4834",-4.91061255415654,1.39141554986312e-31,-5.86506681598538,3.32108346302408e-29
"Cvel_14166",-5.27867282735837,0.00704243692796169,-5.86255648291657,4.70205948372941e-05
"Cvel_10897",-5.86153026344126,2.99935959507432e-07,-3.6224532207136,0.000582646539221177
"Cvel_2939",-5.84773154106711,0.00489777191090854,-5.07164339687153,0.00170092674942049
"Cvel_17019",-5.84511471752222,0.00115826054805344,-5.36202174304256,0.000648106001002253
"Cvel_26371",-5.24043574071576,1.12291410433243e-35,-5.83570692868751,3.78180459152301e-86
"Cvel_6652",-5.82783286429061,3.23821198816327e-18,-5.50537155962108,4.290643813485e-21
"Cvel_26218",-5.16658537488963,9.17627812203798e-06,-5.82195738624716,1.7059728369759e-06
